v,k,t,size,low_bd,schoenheim,gap,gap_schoenheim,"C(v,t)","C(k,t)",last_improvement,years_stale,n_improvements,eligible,sweet
71,23,6,6222,1779,1652,4443,4570,143218999,100947,2021-01-12,5.1,10,0,0
92,22,5,6618,2284,1958,4334,4660,49177128,26334,2021-01-12,5.1,15,0,0
56,23,7,5660,1383,1055,4277,4605,231917400,245157,2021-01-13,5.1,8,0,0
46,22,8,5336,1167,1058,4169,4278,260932815,319770,2021-01-13,5.1,6,0,0
69,23,6,5589,1428,1392,4161,4197,119877472,100947,2021-01-14,5.1,24,0,0
51,21,7,5580,1428,1052,4152,4528,115775100,116280,2021-01-13,5.1,11,0,0
91,12,4,9666,5529,5529,4137,4137,2672670,495,2021-01-12,5.1,17,0,0
39,6,5,102844,98709,98703,4135,4141,575757,6,2021-01-28,5.1,5,0,0
50,24,8,5211,1115,961,4096,4250,536878650,735471,2021-01-13,5.1,5,0,0
90,12,4,9403,5340,5340,4063,4063,2555190,495,2021-01-12,5.1,12,0,0
63,6,4,43612,39711,39711,3901,3901,595665,15,2021-02-06,5.1,17,0,0
74,17,5,6854,2960,2960,3894,3894,16108764,6188,2021-01-12,5.1,26,0,0
61,6,4,39876,35990,35990,3886,3886,521855,15,2021-02-05,5.1,43,0,0
77,18,5,6513,2700,2700,3813,3813,19757815,8568,2021-01-30,5.1,27,0,0
55,23,7,4950,1158,969,3792,3981,202927725,245157,2021-01-13,5.1,3,0,0
58,24,7,4971,1211,1008,3760,3963,300674088,346104,2021-01-13,5.1,3,0,0
65,22,6,5090,1345,1306,3745,3784,82598880,74613,2021-01-12,5.1,11,0,0
76,18,5,6257,2593,2593,3664,3664,18474840,8568,2021-01-12,5.1,27,0,0
54,18,6,5323,1677,1554,3646,3769,25827165,18564,2021-01-29,5.1,12,0,0
30,12,7,6847,3270,2718,3577,4129,2035800,792,2021-02-06,5.1,29,0,0
49,24,8,4498,968,866,3530,3632,450978066,735471,2021-01-13,5.1,8,0,0
48,20,7,4860,1337,1023,3523,3837,73629072,77520,2021-01-13,5.1,5,0,0
25,9,7,18189,14759,14759,3430,3430,480700,36,2021-01-18,5.1,24,0,0
65,6,4,49302,45901,45901,3401,3401,677040,15,2021-01-19,5.1,21,0,0
94,12,4,10147,6761,6761,3386,3386,3049501,495,2021-01-12,5.1,11,0,0
75,18,5,5702,2413,2413,3289,3289,17259390,8568,2021-01-30,5.1,21,0,0
33,7,5,14954,11692,11692,3262,3262,237336,21,2021-01-23,5.1,13,0,0
39,19,8,4519,1259,1002,3260,3517,61523748,75582,2021-01-30,5.1,10,0,0
66,23,6,4352,1171,1171,3181,3181,90858768,100947,2021-01-12,5.1,11,0,0
46,16,6,4554,1441,1277,3113,3277,9366819,8008,2021-01-12,5.1,8,0,0
37,9,5,6776,3700,3700,3076,3076,435897,126,2021-02-09,5.1,19,0,0
65,23,6,4088,1038,1012,3050,3076,82598880,100947,2021-01-12,5.1,8,0,0
47,20,7,4253,1225,929,3028,3324,62891499,77520,2021-01-13,5.1,6,0,0
69,16,5,5942,2916,2916,3026,3026,11238513,4368,2021-01-12,5.1,22,0,0
42,10,5,6756,3734,3734,3022,3022,850668,252,2021-01-09,5.1,34,0,0
48,17,6,4122,1147,1147,2975,2975,12271512,12376,2021-01-30,5.1,9,0,0
47,23,8,3942,975,873,2967,3069,314457495,490314,2021-01-13,5.1,6,0,0
49,6,4,17700,14749,14741,2951,2959,211876,15,2021-02-07,5.1,14,0,0
57,5,4,81842,79002,79002,2840,2840,395010,5,2021-01-16,5.1,68,0,0
56,24,7,3843,1018,838,2825,3005,231917400,346104,2021-01-30,5.1,21,0,0
74,18,5,5043,2229,1908,2814,3135,16108764,8568,2021-01-12,5.1,23,0,0
55,5,4,71106,68310,68310,2796,2796,341055,5,2021-01-15,5.1,23,0,0
56,5,4,77612,74850,74850,2762,2762,367290,5,2021-01-15,5.1,22,0,0
52,13,5,5057,2332,2332,2725,2725,2598960,1287,2021-01-28,5.1,14,0,0
73,18,5,4770,2065,1842,2705,2928,15020334,8568,2021-01-30,5.1,42,0,0
52,18,6,4010,1335,1248,2675,2762,20358520,18564,2021-02-08,5.1,12,0,0
52,5,4,57964,55297,55297,2667,2667,270725,5,2021-01-24,5.1,14,0,0
64,23,6,3618,974,949,2644,2669,74974368,100947,2021-01-12,5.1,4,0,0
99,16,4,4887,2265,2265,2622,2622,3764376,1820,2021-01-14,5.1,37,0,0
58,5,4,89060,86455,86455,2605,2605,424270,5,2021-01-24,5.1,25,0,0
38,19,8,3521,958,848,2563,2673,48903492,75582,2021-01-30,5.1,25,0,0
48,24,8,3288,736,672,2552,2616,377348994,735471,2021-01-13,5.1,3,0,0
52,23,7,3315,803,652,2512,2663,133784560,245157,2021-01-13,5.1,6,0,0
98,16,4,4650,2181,2181,2469,2469,3612280,1820,2021-01-12,5.1,34,0,0
55,24,7,3220,846,679,2374,2541,202927725,346104,2021-01-13,5.1,26,0,0
28,14,8,3804,1442,1156,2362,2648,3108105,3003,2021-02-08,5.1,12,0,0
36,9,5,5682,3328,3328,2354,2354,376992,126,2021-01-30,5.1,20,0,0
51,13,5,4462,2127,2127,2335,2335,2349060,1287,2021-01-28,5.1,14,0,0
46,17,6,3180,969,899,2211,2281,9366819,12376,2021-01-30,5.1,17,0,0
62,23,6,2994,839,839,2155,2155,61474519,100947,2021-01-14,5.1,20,0,0
19,9,8,10518,8436,8398,2082,2120,75582,9,2021-01-13,5.1,19,0,0
95,16,4,4092,2013,2013,2079,2079,3183545,1820,2021-01-12,5.1,35,0,0
94,16,4,3940,1863,1681,2077,2259,3049501,1820,2021-01-12,5.1,27,0,0
45,5,4,31826,29799,29799,2027,2027,148995,5,2021-01-24,5.1,5,0,0
50,18,6,3041,1059,1059,1982,1982,15890700,18564,2021-02-08,5.1,7,0,0
40,18,7,2795,874,732,1921,2063,18643560,31824,2021-01-28,5.1,10,0,0
25,11,7,3758,1846,1621,1912,2137,480700,330,2021-02-08,5.1,37,0,0
53,5,4,60468,58565,58565,1903,1903,292825,5,2021-01-24,5.1,17,0,0
71,18,5,3715,1839,1626,1876,2089,13019909,8568,2021-01-30,5.1,28,0,0
69,17,5,4047,2176,1863,1871,2184,11238513,6188,2021-01-30,5.1,15,0,0
70,18,5,3502,1692,1548,1810,1954,12103014,8568,2021-01-30,5.1,42,0,0
23,11,8,5336,3526,3059,1810,2277,490314,165,2021-01-13,5.1,8,0,0
88,15,4,3733,1936,1936,1797,1797,2331890,1365,2021-01-12,5.1,25,0,0
23,7,6,16192,14421,14421,1771,1771,100947,7,2021-01-12,5.1,17,0,0
24,12,8,3542,1786,1786,1756,1756,735471,495,2021-01-13,5.1,11,0,0
54,5,4,66246,64541,64541,1705,1705,316251,5,2021-01-15,5.1,21,0,0
24,9,7,12144,10459,9784,1685,2360,346104,36,2021-01-13,5.1,28,0,0
48,18,6,2476,851,835,1625,1641,12271512,18564,2021-01-29,5.1,10,0,0
33,15,7,2495,880,726,1615,1769,4272048,6435,2021-02-08,5.1,7,0,0
89,16,4,3147,1536,1441,1611,1706,2441626,1820,2021-01-12,5.1,28,0,0
20,8,7,11292,9713,9690,1579,1602,77520,8,2021-01-13,5.1,20,0,0
44,5,4,29346,27817,27817,1529,1529,135751,5,2021-01-24,5.1,6,0,0
81,23,5,2486,976,976,1510,1510,25621596,33649,2021-01-12,5.1,25,0,0
43,5,4,26226,24743,24743,1483,1483,123410,5,2021-01-23,5.1,7,0,0
69,20,5,2391,929,929,1462,1462,11238513,15504,2021-01-30,5.1,21,0,0
27,9,6,5323,3900,3900,1423,1423,296010,84,2021-01-28,5.1,30,0,0
72,21,5,2273,854,720,1419,1553,13991544,20349,2021-01-12,5.1,21,0,0
73,21,5,2343,939,939,1404,1404,15020334,20349,2021-01-12,5.1,27,0,0
78,23,5,2214,821,655,1393,1559,21111090,33649,2021-01-12,5.1,28,0,0
45,24,8,1842,454,439,1388,1403,215553195,735471,2021-01-30,5.1,14,0,0
76,22,5,2262,878,743,1384,1519,18474840,26334,2021-01-12,5.1,14,0,0
67,18,5,2639,1303,1303,1336,1336,9657648,8568,2021-01-30,5.1,12,0,0
52,20,6,2029,700,687,1329,1342,20358520,38760,2021-01-30,5.1,7,0,0
64,6,4,45143,43819,43819,1324,1324,635376,15,2021-01-18,5.1,25,0,0
41,12,5,2429,1121,1070,1308,1359,749398,792,2021-01-12,5.1,27,0,0
77,23,5,2052,754,627,1298,1425,19757815,33649,2021-01-12,5.1,22,0,0
90,24,5,2508,1234,1223,1274,1285,43949268,42504,2021-01-18,5.1,12,0,0
67,17,5,3166,1904,1628,1262,1538,9657648,6188,2021-01-30,5.1,13,0,0
52,24,7,1814,572,516,1242,1298,133784560,346104,2021-01-20,5.1,16,0,0
56,22,6,1847,614,474,1233,1373,32468436,74613,2021-02-02,5.1,5,0,0
91,24,5,2508,1278,1263,1230,1245,46504458,42504,2021-01-12,5.1,23,0,0
71,21,5,2047,819,700,1228,1347,13019909,20349,2021-01-12,5.1,29,0,0
33,9,5,3251,2024,1951,1227,1300,237336,126,2021-02-09,5.1,31,0,0
99,19,4,2325,1110,996,1215,1329,3764376,3876,2021-01-12,5.1,21,0,0
96,18,4,2468,1254,1254,1214,1214,3321960,3060,2021-01-12,5.1,8,0,0
49,9,4,2972,1764,1764,1208,1208,211876,126,2021-01-28,5.1,30,0,0
70,21,5,1958,750,624,1208,1334,12103014,20349,2021-01-12,5.1,26,0,0
73,22,5,1937,730,618,1207,1319,15020334,26334,2021-01-12,5.1,17,0,0
92,24,5,2510,1369,1369,1141,1141,49177128,42504,2021-01-12,5.1,17,0,0
98,19,4,2229,1089,950,1140,1279,3612280,3876,2021-01-12,5.1,22,0,0
94,5,3,14685,13555,13555,1130,1130,134044,10,2021-02-05,5.1,18,0,0
93,24,5,2511,1411,1411,1100,1100,51971283,42504,2021-01-12,5.1,14,0,0
39,5,4,17496,16451,16451,1045,1045,82251,5,2021-01-23,5.1,6,0,0
48,9,4,2689,1664,1664,1025,1025,194580,126,2021-01-29,5.1,26,0,0
52,21,6,1543,550,419,993,1124,20358520,54264,2021-01-20,5.1,23,0,0
46,5,4,34419,33433,33433,986,986,163185,5,2021-01-26,5.1,8,0,0
25,9,6,3041,2112,2109,929,932,177100,84,2021-02-04,5.1,18,0,0
32,9,5,2650,1725,1725,925,925,201376,126,2021-02-07,5.1,21,0,0
51,24,7,1441,527,455,914,986,115775100,346104,2021-02-01,5.1,29,0,0
72,23,5,1391,508,476,883,915,13991544,33649,2021-01-12,5.1,24,0,0
90,5,3,12900,12024,12024,876,876,117480,10,2021-01-19,5.1,12,0,0
47,9,4,2402,1562,1562,840,840,178365,126,2021-01-23,5.1,34,0,0
48,20,6,1280,459,370,821,910,12271512,38760,2021-01-17,5.1,17,0,0
98,5,3,16016,15211,15210,805,806,152096,10,2021-02-09,5.1,20,0,0
97,5,3,15697,14900,14900,797,797,147440,10,2021-02-08,5.1,21,0,0
26,9,6,4010,3224,3224,786,786,230230,84,2021-02-01,5.1,34,0,0
96,5,3,15365,14592,14592,773,773,142880,10,2021-02-07,5.1,23,0,0
42,21,7,1089,342,304,747,785,26978328,116280,2021-01-13,5.1,13,0,0
70,23,5,1188,442,442,746,746,12103014,33649,2021-01-12,5.1,22,0,0
46,9,4,2183,1467,1467,716,716,163185,126,2021-01-23,5.1,49,0,0
40,23,8,980,282,242,698,738,76904685,490314,2021-01-30,5.1,21,0,0
24,9,6,2476,1787,1688,689,788,134596,84,2021-01-27,5.1,33,0,0
23,8,6,4554,3922,3669,632,885,100947,28,2021-01-12,5.1,42,0,0
43,22,7,882,274,274,608,608,32224114,170544,2021-02-04,5.1,11,0,0
48,21,6,907,330,266,577,641,12271512,54264,2021-01-30,5.1,32,0,0
98,9,3,2389,1852,1852,537,537,152096,84,2021-01-12,5.1,23,0,0
38,5,4,15691,15186,15185,505,506,73815,5,2021-01-23,5.1,5,0,0
92,9,3,2007,1513,1513,494,494,125580,84,2021-01-12,5.1,19,0,0
49,22,6,787,301,241,486,546,13983816,74613,2021-02-01,5.1,15,0,0
47,21,6,784,309,249,475,535,10737573,54264,2021-01-18,5.1,21,0,0
37,22,8,668,202,140,466,528,38608020,319770,2021-01-30,5.1,9,0,0
79,5,3,8469,8011,8011,458,458,79079,10,2021-01-29,5.1,8,0,0
95,9,3,2149,1742,1742,407,407,138415,84,2021-01-12,5.1,27,0,0
29,6,5,21047,20653,20653,394,394,118755,6,2021-01-28,5.1,22,0,0
28,6,5,16744,16380,16380,364,364,98280,6,2021-01-12,5.1,21,0,0
50,5,3,2231,1960,1960,271,271,19600,10,2021-02-02,5.1,7,0,0
58,5,3,3415,3144,3144,271,271,30856,10,2021-02-01,5.1,8,0,0
53,5,3,2608,2344,2343,264,265,23426,10,2021-01-28,5.1,11,0,0
61,5,3,3917,3660,3660,257,257,35990,10,2021-01-29,5.1,14,0,0
56,5,3,3031,2778,2778,253,253,27720,10,2021-01-28,5.1,13,0,0
60,5,3,3778,3540,3540,238,238,34220,10,2021-01-28,5.1,17,0,0
38,24,8,313,116,86,197,227,48903492,735471,2021-01-13,5.1,6,0,0
32,5,4,7635,7444,7444,191,191,35960,5,2021-01-27,5.1,11,0,0
52,5,3,2442,2257,2257,185,185,22100,10,2021-01-15,5.1,12,0,0
31,5,4,6503,6324,6324,179,179,31465,5,2021-01-20,5.1,11,0,0
57,5,3,3210,3033,3033,177,177,29260,10,2021-01-28,5.1,14,0,0
55,5,3,2846,2673,2673,173,173,26235,10,2021-01-28,5.1,13,0,0
51,5,3,2335,2173,2173,162,162,20825,10,2021-01-28,5.1,11,0,0
37,22,7,259,108,80,151,179,10295472,170544,2021-01-30,5.1,12,0,0
54,5,3,2728,2582,2582,146,146,24804,10,2021-01-28,5.1,14,0,0
88,6,3,5740,5618,5618,122,122,109736,20,2021-01-12,5.1,10,0,0
37,23,7,160,73,54,87,106,10295472,245157,2021-01-13,5.1,10,0,0
27,5,4,3551,3510,3510,41,41,17550,5,2021-01-12,5.1,8,0,0
28,5,4,4303,4273,4273,30,30,20475,5,2021-01-20,5.1,10,0,0
38,6,2,51,51,51,0,0,703,15,2021-01-12,5.1,2,0,0
48,6,2,80,80,80,0,0,1128,15,2021-01-12,5.1,2,0,0
60,8,2,68,68,68,0,0,1770,28,2021-01-12,5.1,2,0,0
62,11,2,40,40,40,0,0,1891,55,2021-01-12,5.1,7,0,0
32,11,8,157895,72815,72815,85080,85080,10518300,165,2021-02-23,5.0,37,0,0
34,12,8,101015,40775,40775,60240,60240,18156204,495,2021-02-22,5.0,35,0,0
47,10,6,112873,55277,55277,57596,57596,10737573,210,2021-02-22,5.0,43,0,0
32,9,7,150678,97618,97618,53060,53060,3365856,36,2021-02-13,5.0,35,0,0
60,9,5,95529,46467,46467,49062,49062,5461512,126,2021-02-16,5.0,15,0,0
45,10,6,85538,39029,39029,46509,46509,8145060,210,2021-03-17,5.0,26,0,0
71,11,5,74164,29459,29459,44705,44705,13019909,462,2021-03-15,5.0,44,0,0
44,10,6,78372,35002,35002,43370,43370,7059052,210,2021-02-28,5.0,16,0,0
56,13,6,62627,21621,21147,41006,41480,32468436,1716,2021-03-07,5.0,13,0,0
31,9,7,115291,79684,79684,35607,35607,2629575,36,2021-02-14,5.0,39,0,0
28,8,7,181771,149177,149177,32594,32594,1184040,8,2021-02-19,5.0,23,0,0
25,9,8,152582,120175,120175,32407,32407,1081575,9,2021-02-28,5.0,14,0,0
30,9,7,88420,56550,56550,31870,31870,2035800,36,2021-02-15,5.0,31,0,0
29,11,8,60612,28790,28790,31822,31822,4292145,165,2021-02-12,5.0,19,0,0
53,13,6,44286,14755,13515,29531,30771,22957480,1716,2021-03-06,5.0,23,0,0
41,10,6,50155,24166,24166,25989,25989,4496388,210,2021-02-23,5.0,14,0,0
40,10,6,41392,18288,18288,23104,23104,3838380,210,2021-02-21,5.0,27,0,0
48,12,6,38390,15332,15332,23058,23058,12271512,924,2021-03-10,5.0,13,0,0
36,9,6,44760,24328,24328,20432,20432,1947792,84,2021-03-02,5.0,42,0,0
60,11,5,31103,11848,11848,19255,19255,5461512,462,2021-02-26,5.0,16,0,0
31,7,6,123681,105201,105201,18480,18480,736281,7,2021-02-26,5.0,22,0,0
50,9,5,36900,18445,18445,18455,18455,2118760,126,2021-02-25,5.0,15,0,0
59,11,5,28287,11044,11044,17243,17243,5006386,462,2021-02-28,5.0,16,0,0
48,13,6,24402,8172,8172,16230,16230,12271512,1716,2021-03-13,5.0,9,0,0
93,9,4,38639,23178,23178,15461,15461,2919735,126,2021-03-02,5.0,42,0,0
26,8,7,97223,82225,82225,14998,14998,657800,8,2021-02-17,5.0,15,0,0
92,9,4,37362,22448,22448,14914,14914,2794155,126,2021-03-02,5.0,34,0,0
91,9,4,35816,21729,21729,14087,14087,2672670,126,2021-03-02,5.0,45,0,0
57,11,5,23166,9576,9576,13590,13590,4187106,462,2021-03-02,5.0,14,0,0
32,8,6,45890,32420,32420,13470,13470,906192,28,2021-03-11,5.0,37,0,0
47,13,6,20677,7264,7264,13413,13413,10737573,1716,2021-03-12,5.0,12,0,0
37,10,6,25370,12314,12314,13056,13056,2324784,210,2021-02-19,5.0,16,0,0
24,10,8,30030,17408,17408,12622,12622,735471,45,2021-03-01,5.0,34,0,0
42,15,7,17466,5175,4265,12291,13201,26978328,6435,2021-03-12,5.0,14,0,0
34,9,6,29367,17688,17673,11679,11694,1344904,84,2021-03-05,5.0,32,0,0
46,13,6,18080,6423,6423,11657,11657,9366819,1716,2021-03-08,5.0,14,0,0
27,9,7,35865,25077,25077,10788,10788,888030,36,2021-02-14,5.0,24,0,0
43,13,6,11964,4145,3798,7819,8166,6096454,1716,2021-03-05,5.0,11,0,0
32,9,6,19046,11464,11464,7582,7582,906192,84,2021-03-07,5.0,37,0,0
56,17,6,10635,3113,3104,7522,7531,32468436,12376,2021-02-13,5.0,18,0,0
29,13,8,11413,4161,3900,7252,7513,4292145,1287,2021-02-14,5.0,21,0,0
48,11,5,9328,4207,4207,5121,5121,1712304,462,2021-02-14,5.0,23,0,0
22,8,7,26569,21648,21648,4921,4921,170544,8,2021-02-17,5.0,28,0,0
39,9,5,9487,4572,4572,4915,4915,575757,126,2021-02-23,5.0,36,0,0
55,6,4,28535,23669,23669,4866,4866,341055,15,2021-02-11,5.0,47,0,0
62,6,4,41677,37820,37820,3857,3857,557845,15,2021-02-10,5.0,36,0,0
35,15,7,4414,1428,1309,2986,3105,6724520,6435,2021-03-05,5.0,18,0,0
31,10,6,6761,4052,4052,2709,2709,736281,210,2021-02-21,5.0,21,0,0
34,9,5,3999,2229,2214,1770,1785,278256,126,2021-02-18,5.0,44,0,0
44,7,4,5568,4193,4193,1375,1375,135751,35,2021-03-18,5.0,9,0,0
24,11,7,2633,1392,1231,1241,1402,346104,330,2021-02-20,5.0,17,0,0
57,23,6,1585,501,417,1084,1168,36288252,100947,2021-03-04,5.0,19,0,0
22,10,7,2525,1686,1463,839,1062,170544,120,2021-02-22,5.0,27,0,0
51,22,6,1044,355,288,689,756,18009460,74613,2021-03-04,5.0,22,0,0
52,23,6,766,317,254,449,512,20358520,100947,2021-03-04,5.0,30,0,0
35,13,8,65637,20963,20002,44674,45635,23535820,1287,2021-04-10,4.9,27,0,0
63,15,6,53023,15293,14419,37730,38604,67945521,5005,2021-04-03,4.9,16,0,0
43,10,6,67396,30664,30664,36732,36732,6096454,210,2021-04-08,4.9,22,0,0
86,14,5,52308,19123,19123,33185,33185,34826302,2002,2021-04-15,4.9,26,0,0
67,11,5,51975,20904,20904,31071,31071,9657648,462,2021-04-15,4.9,19,0,0
66,11,5,49321,19698,19698,29623,29623,8936928,462,2021-04-09,4.9,32,0,0
49,12,6,44885,17179,17179,27706,27706,13983816,924,2021-04-01,4.9,24,0,0
52,13,6,39600,13296,12140,26304,27460,20358520,1716,2021-04-04,4.9,23,0,0
64,11,5,40906,17449,17449,23457,23457,7624512,462,2021-04-09,4.9,15,0,0
50,13,6,30602,10697,10024,19905,20578,15890700,1716,2021-04-04,4.9,11,0,0
78,14,5,31498,11918,11522,19580,19976,21111090,2002,2021-04-10,4.9,16,0,0
39,10,6,35535,16072,16072,19463,19463,3262623,210,2021-03-30,4.9,14,0,0
61,11,5,33621,14408,14408,19213,19213,5949147,462,2021-03-29,4.9,30,0,0
77,14,5,29720,10868,10868,18852,18852,19757815,2002,2021-04-10,4.9,16,0,0
76,14,5,27374,10434,10434,16940,16940,18474840,2002,2021-04-15,4.9,13,0,0
36,15,8,21675,5916,5528,15759,16147,30260340,6435,2021-04-03,4.9,23,0,0
75,14,5,25467,9852,9852,15615,15615,17259390,2002,2021-04-18,4.9,12,0,0
74,14,5,23404,8732,8193,14672,15211,16108764,2002,2021-04-09,4.9,15,0,0
73,14,5,22506,8208,7712,14298,14794,15020334,2002,2021-04-16,4.9,25,0,0
72,14,5,20349,7725,7221,12624,13128,13991544,2002,2021-04-15,4.9,16,0,0
70,14,5,18821,6770,6480,12051,12341,12103014,2002,2021-04-20,4.9,23,0,0
35,15,8,16579,4581,4235,11998,12344,23535820,6435,2021-04-03,4.9,14,0,0
41,15,7,14926,4314,3797,10612,11129,22481940,6435,2021-04-01,4.9,12,0,0
33,12,7,16090,6378,6059,9712,10031,4272048,792,2021-04-03,4.9,29,0,0
33,9,6,23348,13640,13318,9708,10030,1107568,84,2021-04-01,4.9,31,0,0
38,14,7,14230,4590,3779,9640,10451,12620256,3432,2021-04-17,4.9,15,0,0
67,14,5,14804,5423,5423,9381,9381,9657648,2002,2021-03-28,4.9,37,0,0
41,6,5,137247,128467,128467,8780,8780,749398,6,2021-04-15,4.9,25,0,0
34,15,8,12564,3815,3543,8749,9021,18156204,6435,2021-04-03,4.9,32,0,0
72,8,4,22403,14976,14976,7427,7427,1028790,70,2021-03-21,4.9,15,0,0
37,14,7,11163,3785,3317,7378,7846,10295472,3432,2021-04-03,4.9,14,0,0
51,6,4,21663,16660,16660,5003,5003,249900,15,2021-03-31,4.9,23,0,0
56,18,6,7096,2175,1805,4921,5291,32468436,18564,2021-03-31,4.9,16,0,0
55,18,6,6163,2029,1681,4134,4482,28989675,18564,2021-04-17,4.9,27,0,0
48,6,4,15844,13016,13016,2828,2828,194580,15,2021-04-01,4.9,10,0,0
50,13,5,3925,1997,1997,1928,1928,2118760,1287,2021-04-18,4.9,21,0,0
37,20,8,1682,439,426,1243,1256,38608020,125970,2021-04-03,4.9,24,0,0
80,24,5,1743,700,620,1043,1123,24040016,42504,2021-04-02,4.9,14,0,0
40,6,4,7480,6454,6454,1026,1026,91390,15,2021-03-28,4.9,27,0,0
41,6,4,7952,6943,6943,1009,1009,101270,15,2021-04-18,4.9,15,0,0
59,24,6,1489,485,391,1004,1098,45057474,134596,2021-04-09,4.9,33,0,0
45,22,7,1374,391,391,983,983,45379620,170544,2021-04-02,4.9,21,0,0
36,20,8,1334,373,373,961,961,30260340,125970,2021-04-03,4.9,13,0,0
35,6,4,4419,3611,3611,808,808,52360,15,2021-04-18,4.9,11,0,0
76,24,5,1210,529,498,681,712,18474840,42504,2021-04-02,4.9,17,0,0
30,6,4,2171,1830,1830,341,341,27405,15,2021-04-05,4.9,6,0,0
37,13,8,104411,35298,31251,69113,73160,38608020,1287,2021-05-21,4.8,21,0,0
36,13,8,83214,27294,25217,55920,57997,30260340,1287,2021-05-10,4.8,21,0,0
72,11,5,79429,31464,31464,47965,47965,13991544,462,2021-05-08,4.8,32,0,0
70,11,5,67095,27886,27886,39209,39209,12103014,462,2021-05-09,4.8,32,0,0
52,12,6,62797,24111,23006,38686,39791,20358520,924,2021-04-30,4.8,11,0,0
69,11,5,62335,26365,26365,35970,35970,11238513,462,2021-05-02,4.8,52,0,0
87,14,5,56331,20396,20104,35935,36227,36949857,2002,2021-05-14,4.8,25,0,0
51,12,6,56774,21212,21212,35562,35562,18009460,924,2021-04-30,4.8,11,0,0
68,11,5,58712,24938,24938,33774,33774,10424128,462,2021-05-02,4.8,39,0,0
85,14,5,48716,18482,18482,30234,30234,32801517,2002,2021-04-28,4.8,22,0,0
84,14,5,46179,16248,15480,29931,30699,30872016,2002,2021-04-28,4.8,33,0,0
83,14,5,43577,15409,14923,28168,28654,29034396,2002,2021-05-03,4.8,27,0,0
33,13,8,39300,12936,12936,26364,26364,13884156,1287,2021-04-28,4.8,16,0,0
82,14,5,40560,14854,14128,25706,26432,27285336,2002,2021-04-28,4.8,16,0,0
74,13,5,37337,13406,12956,23931,24381,16108764,1287,2021-04-27,4.8,24,0,0
63,11,5,40184,16375,16375,23809,23809,7028847,462,2021-05-16,4.8,23,0,0
81,14,5,37666,14066,13389,23600,24277,25621596,2002,2021-05-08,4.8,20,0,0
80,14,5,35680,13092,12640,22588,23040,24040016,2002,2021-04-28,4.8,17,0,0
62,11,5,36960,15371,15371,21589,21589,6471002,462,2021-05-17,4.8,21,0,0
79,14,5,33258,12392,12189,20866,21069,22537515,2002,2021-04-28,4.8,19,0,0
90,8,4,58378,37767,37767,20611,20611,2555190,70,2021-05-29,4.8,17,0,0
88,8,4,53868,33363,33363,20505,20505,2331890,70,2021-05-16,4.8,17,0,0
89,8,4,56218,36513,36513,19705,19705,2441626,70,2021-05-07,4.8,20,0,0
87,8,4,51582,32201,32201,19381,19381,2225895,70,2021-05-18,4.8,23,0,0
86,8,4,49627,31068,31068,18559,18559,2123555,70,2021-05-30,4.8,26,0,0
99,10,4,36382,18335,18335,18047,18047,3764376,210,2021-05-29,4.8,20,0,0
85,8,4,47595,30090,30090,17505,17505,2024785,70,2021-05-17,4.8,36,0,0
83,8,4,42827,26260,26260,16567,16567,1837620,70,2021-05-18,4.8,46,0,0
84,8,4,44598,29012,29012,15586,15586,1929501,70,2021-05-17,4.8,35,0,0
82,8,4,40319,25390,25390,14929,14929,1749060,70,2021-05-02,4.8,28,0,0
96,10,4,31462,16724,16724,14738,14738,3321960,210,2021-05-29,4.8,20,0,0
81,8,4,38672,24422,24422,14250,14250,1663740,70,2021-05-02,4.8,42,0,0
95,10,4,30295,16179,16179,14116,14116,3183545,210,2021-05-25,4.8,24,0,0
94,10,4,28547,14570,14570,13977,13977,3049501,210,2021-05-25,4.8,32,0,0
67,18,6,20402,6518,5826,13884,14576,99795696,18564,2021-05-21,4.8,32,0,0
93,10,4,27606,14071,14071,13535,13535,2919735,210,2021-05-26,4.8,35,0,0
80,8,4,36319,23480,23480,12839,12839,1581580,70,2021-05-02,4.8,31,0,0
79,8,4,35038,22673,22673,12365,12365,1502501,70,2021-05-17,4.8,32,0,0
78,8,4,32646,20378,20378,12268,12268,1426425,70,2021-05-11,4.8,23,0,0
92,10,4,25854,13681,13681,12173,12173,2794155,210,2021-05-27,4.8,27,0,0
90,9,4,33169,21030,21030,12139,12139,2555190,126,2021-05-30,4.8,34,0,0
65,18,6,16989,5143,4883,11846,12106,82598880,18564,2021-05-21,4.8,27,0,0
91,10,4,24980,13195,13195,11785,11785,2672670,210,2021-05-27,4.8,26,0,0
90,10,4,24113,12735,12735,11378,11378,2555190,210,2021-05-30,4.8,25,0,0
30,13,8,16376,5996,4916,10380,11460,5852925,1287,2021-05-05,4.8,14,0,0
63,18,6,14385,4291,4291,10094,10094,67945521,18564,2021-05-16,4.8,26,0,0
76,8,4,28618,18839,18839,9779,9779,1282975,70,2021-05-17,4.8,15,0,0
80,10,4,15588,7584,7584,8004,8004,1581580,210,2021-05-25,4.8,25,0,0
77,10,4,13346,6769,6769,6577,6577,1353275,210,2021-05-26,4.8,25,0,0
75,10,4,11839,6233,6233,5606,5606,1215450,210,2021-05-25,4.8,17,0,0
35,11,6,9055,4134,3660,4921,5395,1623160,462,2021-05-21,4.8,34,0,0
34,11,6,7387,3379,3122,4008,4265,1344904,462,2021-05-24,4.8,20,0,0
